latitude,longitude,time,date,xco2,xco2_quality_flag,rice_proportion_in_buffer,is_rice_influenced,precipitation,temperature_2m,skin_temperature,soil_temperature_L1,soil_water_L1,surface_solar_radiation,total_precipitation,lai_low_veg,wind_u_10m,wind_v_10m,dewpoint_temp_2m,surface_pressure,FPAR,LAI,GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,AOD_047um,AOD_055um,NDVI,EVI,LSWI,NDWI_McFeeters,ET,LE,PET,PLE,LST_Day_Terra_C,LST_Night_Terra_C,LST_Day_Aqua_C,LST_Night_Aqua_C,sm_surface_daily
14.256568,108.10111,2021-01-02 06:15:03.615014,2021-01-02,415.24527,0,1.0,True,0.0,16.575571,16.871962,17.711796,0.307901,13311244.0,0.023097,2.888809,-2.255872,-2.112908,12.986855,93253.015625,0.59,1.2,146.967453,330.417725,242.920013,21.404755,0.096,0.068,0.301356,0.360229,0.099721,-0.297522,19.299999,5930000.0,30.1,9220000.0,,,30.17,,0.34963
14.248389,108.106804,2021-01-02 06:15:03.642011,2021-01-02,415.46686,0,1.0,True,0.0,16.575571,16.871962,17.711796,0.307901,13311244.0,0.023097,2.888809,-2.255872,-2.112908,12.986855,93253.015625,0.71,2.1,146.967453,330.417725,242.920013,21.404755,0.094,0.067,0.30898,0.350208,0.098626,-0.312996,21.299999,6520000.0,31.4,9640000.0,,,30.51,,0.34963
14.240246,108.11238,2021-01-02 06:15:03.669007,2021-01-02,416.03485,0,1.0,True,0.0,16.575571,16.871962,17.711796,0.307901,13311244.0,0.023097,2.888809,-2.255872,-2.112908,12.986855,93253.015625,0.4,0.8,146.608536,339.515778,257.189941,23.474928,0.09,0.064,0.245447,0.371171,0.094558,-0.241447,24.799999,7610000.0,33.5,10290000.0,,,28.030001,,0.34963
14.232038,108.11789,2021-01-02 06:15:03.696003,2021-01-02,416.70065,0,1.0,True,0.0,16.575571,16.871962,17.711796,0.307901,13311244.0,0.023097,2.888809,-2.255872,-2.112908,12.986855,93253.015625,,,138.474976,314.204468,228.769363,19.659388,,,0.227725,0.376778,0.093987,-0.224516,31.299999,9610000.0,37.900002,11630000.0,,,28.91,,0.34963
14.223785,108.12332,2021-01-02 06:15:03.723000,2021-01-02,416.79535,0,1.0,True,0.0,16.889616,17.087944,17.983362,0.32733,13854788.0,0.014082,2.747823,-2.364392,-2.160475,13.079465,93348.601562,,,138.474976,314.204468,228.769363,19.659388,0.125,0.09,0.249127,0.385697,0.08627,-0.243913,,,,,,,27.870001,,0.320394
14.215496,108.12867,2021-01-02 06:15:03.748991,2021-01-02,418.10574,0,1.0,True,0.0,16.889616,17.087944,17.983362,0.32733,13854788.0,0.014082,2.747823,-2.364392,-2.160475,13.079465,93348.601562,0.9,6.0,138.474976,314.204468,228.769363,19.659388,0.12,0.086,0.391853,0.447399,0.1474,-0.371581,22.700001,6960000.0,32.599998,9990000.0,,,27.709999,,0.320394
14.268372,108.10239,2021-01-02 06:15:03.975020,2021-01-02,414.74808,0,1.0,True,0.0,16.575571,16.871962,17.711796,0.307901,13311244.0,0.023097,2.888809,-2.255872,-2.112908,12.986855,93253.015625,0.39,0.6,146.967453,330.417725,242.920013,21.404755,,,0.31958,0.381708,0.10222,-0.314067,19.700001,6040000.0,30.6,9370000.0,,,,,0.34963
14.26023,108.10796,2021-01-02 06:15:04.002017,2021-01-02,415.87708,0,1.0,True,0.0,16.575571,16.871962,17.711796,0.307901,13311244.0,0.023097,2.888809,-2.255872,-2.112908,12.986855,93253.015625,0.73,2.2,146.608536,339.515778,257.189941,23.474928,0.095,0.068,0.305521,0.356005,0.105366,-0.303901,22.4,6870000.0,31.9,9790000.0,,,29.690001,,0.34963
14.252027,108.11348,2021-01-02 06:15:04.029013,2021-01-02,415.9952,0,1.0,True,0.0,16.575571,16.871962,17.711796,0.307901,13311244.0,0.023097,2.888809,-2.255872,-2.112908,12.986855,93253.015625,0.54,1.5,146.608536,339.515778,257.189941,23.474928,,,0.311111,0.354787,0.092272,-0.310649,21.9,6730000.0,31.6,9690000.0,,,29.309999,,0.34963
14.243779,108.11892,2021-01-02 06:15:04.056010,2021-01-02,415.6501,0,1.0,True,0.0,16.575571,16.871962,17.711796,0.307901,13311244.0,0.023097,2.888809,-2.255872,-2.112908,12.986855,93253.015625,0.82,3.5,146.608536,339.515778,257.189941,23.474928,0.09,0.064,0.26701,0.37799,0.09444,-0.265708,24.6,7550000.0,33.200001,10190000.0,,,28.030001,,0.34963
14.235495,108.12427,2021-01-02 06:15:04.083006,2021-01-02,416.56067,0,1.0,True,0.0,16.575571,16.871962,17.711796,0.307901,13311244.0,0.023097,2.888809,-2.255872,-2.112908,12.986855,93253.015625,0.91,6.7,138.474976,314.204468,228.769363,19.659388,,,0.227725,0.376778,0.093987,-0.224516,25.9,7940000.0,34.099998,10440000.0,,,28.33,,0.34963
14.312681,108.08075,2021-01-02 06:15:04.228006,2021-01-02,414.3154,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.83,3.7,128.16629,325.012299,255.496979,23.517864,,,0.253364,0.332865,0.085803,-0.25438,22.799999,7010000.0,31.6,9700000.0,,,26.870001,,0.325369
14.272059,108.109116,2021-01-02 06:15:04.362988,2021-01-02,415.36838,0,1.0,True,0.0,16.575571,16.871962,17.711796,0.307901,13311244.0,0.023097,2.888809,-2.255872,-2.112908,12.986855,93253.015625,0.62,1.6,146.608536,339.515778,257.189941,23.474928,,,0.3969,0.380141,0.118137,-0.385425,21.6,6620000.0,31.299999,9610000.0,,,,,0.34963
14.263814,108.114555,2021-01-02 06:15:04.389019,2021-01-02,415.46234,0,1.0,True,0.0,16.575571,16.871962,17.711796,0.307901,13311244.0,0.023097,2.888809,-2.255872,-2.112908,12.986855,93253.015625,0.89,4.2,146.608536,339.515778,257.189941,23.474928,0.087,0.063,0.353211,0.384776,0.123631,-0.342689,23.4,7190000.0,34.299999,10520000.0,,,28.17,,0.34963
14.255535,108.1199,2021-01-02 06:15:04.416016,2021-01-02,415.15897,0,1.0,True,0.0,16.575571,16.871962,17.711796,0.307901,13311244.0,0.023097,2.888809,-2.255872,-2.112908,12.986855,93253.015625,0.54,1.5,146.608536,339.515778,257.189941,23.474928,,,0.295151,0.379387,0.094459,-0.296206,21.0,6430000.0,31.1,9520000.0,,,29.309999,,0.34963
14.332714,108.07636,2021-01-02 06:15:04.562022,2021-01-02,415.04382,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.24,0.5,128.16629,325.012299,255.496979,23.517864,0.114,0.082,0.194735,0.289846,0.082869,-0.206299,19.5,5980000.0,29.0,8910000.0,,,,,0.325369
14.316598,108.08793,2021-01-02 06:15:04.615009,2021-01-02,415.41867,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.49,0.9,128.16629,325.012299,255.496979,23.517864,0.052,0.037,0.226686,0.34572,0.097017,-0.224023,19.1,5850000.0,28.5,8740000.0,,,,,0.325369
14.283848,108.11019,2021-01-02 06:15:04.722995,2021-01-02,413.1535,0,1.0,True,0.0,16.575571,16.871962,17.711796,0.307901,13311244.0,0.023097,2.888809,-2.255872,-2.112908,12.986855,93253.015625,0.9,5.8,146.608536,339.515778,257.189941,23.474928,,,0.28374,0.390072,0.0915,-0.289617,20.700001,6350000.0,30.700001,9420000.0,,,,,0.34963
14.275572,108.11554,2021-01-02 06:15:04.749025,2021-01-02,415.60464,0,1.0,True,0.0,16.575571,16.871962,17.711796,0.307901,13311244.0,0.023097,2.888809,-2.255872,-2.112908,12.986855,93253.015625,,,146.608536,339.515778,257.189941,23.474928,,,0.398093,0.403252,0.136444,-0.386798,28.299999,8680000.0,35.700001,10940000.0,,,,,0.34963
14.352735,108.07198,2021-01-02 06:15:04.894991,2021-01-02,415.98578,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.75,2.7,142.746918,336.863434,257.192749,23.498003,0.055,0.039,0.419668,0.320148,0.145507,-0.429895,22.700001,6970000.0,30.9,9480000.0,,,27.77,,0.325369
14.344706,108.07779,2021-01-02 06:15:04.921022,2021-01-02,415.84045,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.59,1.5,142.746918,336.863434,257.192749,23.498003,0.053,0.038,0.291457,0.294439,0.09541,-0.306354,20.4,6250000.0,29.1,8940000.0,,,,,0.325369
14.336626,108.08355,2021-01-02 06:15:04.948019,2021-01-02,415.50903,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.49,1.2,128.16629,325.012299,255.496979,23.517864,0.114,0.082,0.157431,0.290304,0.085625,-0.164927,21.799999,6680000.0,30.1,9230000.0,,,,,0.325369
14.328458,108.089264,2021-01-02 06:15:04.975015,2021-01-02,415.94373,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.75,2.4,128.16629,325.012299,255.496979,23.517864,0.129,0.092,0.282357,0.349029,0.095923,-0.274534,21.4,6570000.0,30.9,9470000.0,,,,,0.325369
14.320325,108.09485,2021-01-02 06:15:05.002011,2021-01-02,415.89612,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,,,128.16629,325.012299,255.496979,23.517864,0.07,0.05,0.20951,0.348542,0.081894,-0.213335,24.1,7400000.0,32.200001,9870000.0,,,25.85,,0.325369
14.372791,108.06758,2021-01-02 06:15:05.228001,2021-01-02,415.47574,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.6,1.2,142.746918,336.863434,257.192749,23.498003,0.029,0.02,0.482434,0.390085,0.131242,-0.480394,18.799999,5760000.0,27.799999,8520000.0,,,27.75,,0.325369
14.364764,108.073395,2021-01-02 06:15:05.254997,2021-01-02,415.88382,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.75,2.8,142.746918,336.863434,257.192749,23.498003,0.029,0.02,0.584278,0.293671,0.105777,-0.607979,22.1,6770000.0,30.4,9320000.0,,,27.75,,0.325369
14.356689,108.07916,2021-01-02 06:15:05.281994,2021-01-02,416.01828,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.75,2.7,142.746918,336.863434,257.192749,23.498003,0.035,0.025,0.472206,0.300929,0.129817,-0.49092,22.700001,6970000.0,30.9,9470000.0,,,27.23,,0.325369
14.348524,108.08487,2021-01-02 06:15:05.308990,2021-01-02,416.77188,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.39,0.9,142.746918,336.863434,257.192749,23.498003,0.037,0.026,0.352508,0.311037,0.117333,-0.363146,20.6,6310000.0,29.299999,9000000.0,,,26.870001,,0.325369
14.340396,108.09046,2021-01-02 06:15:05.336027,2021-01-02,415.73984,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,,,142.746918,336.863434,257.192749,23.498003,0.092,0.066,0.217353,0.326946,0.086084,-0.217353,22.4,6880000.0,31.200001,9580000.0,,,,,0.325369
14.332202,108.095985,2021-01-02 06:15:05.363023,2021-01-02,417.03143,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.66,1.9,128.16629,325.012299,255.496979,23.517864,0.102,0.073,0.215208,0.322083,0.067976,-0.211867,20.799999,6380000.0,30.200001,9250000.0,,,,,0.325369
14.323964,108.10144,2021-01-02 06:15:05.389014,2021-01-02,416.34158,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.89,5.7,128.16629,325.012299,255.496979,23.517864,0.07,0.05,0.228075,0.346537,0.088088,-0.230508,22.9,7020000.0,31.799999,9770000.0,,,25.85,,0.325369
14.315693,108.1068,2021-01-02 06:15:05.416010,2021-01-02,415.72263,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.55,1.5,128.16629,325.012299,255.496979,23.517864,,,0.232943,0.382339,0.089158,-0.231783,23.700001,7260000.0,32.200001,9860000.0,,,,,0.325369
14.392853,108.06318,2021-01-02 06:15:05.562016,2021-01-02,414.1514,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.46,1.2,151.977417,344.778992,257.936401,23.566353,0.05,0.036,0.271119,0.413781,0.097874,-0.268842,21.5,6600000.0,29.9,9160000.0,,,26.65,,0.325369
14.384826,108.069,2021-01-02 06:15:05.588007,2021-01-02,414.92877,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.26,0.6,142.746918,336.863434,257.192749,23.498003,0.06,0.043,0.37802,0.436073,0.11167,-0.389063,20.1,6160000.0,28.6,8780000.0,,,27.15,,0.325369
14.376758,108.07476,2021-01-02 06:15:05.615003,2021-01-02,415.9522,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.5,1.2,142.746918,336.863434,257.192749,23.498003,0.043,0.031,0.488689,0.369139,0.122936,-0.507761,20.6,6320000.0,29.0,8910000.0,,,27.610001,,0.325369
14.368595,108.080475,2021-01-02 06:15:05.642000,2021-01-02,415.98416,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.68,1.9,142.746918,336.863434,257.192749,23.498003,0.043,0.03,0.652242,0.283271,0.113798,-0.713708,20.4,6250000.0,29.200001,8960000.0,,,27.469999,,0.325369
14.360468,108.08607,2021-01-02 06:15:05.668996,2021-01-02,416.78476,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.86,4.2,142.746918,336.863434,257.192749,23.498003,0.044,0.032,0.280292,0.322671,0.097612,-0.292443,23.0,7060000.0,31.200001,9570000.0,,,26.809999,,0.325369
14.352275,108.0916,2021-01-02 06:15:05.695993,2021-01-02,417.3602,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.85,4.1,142.746918,336.863434,257.192749,23.498003,0.061,0.044,0.226501,0.328567,0.074041,-0.226863,25.799999,7930000.0,33.099998,10150000.0,,,26.99,,0.325369
14.344039,108.09705,2021-01-02 06:15:05.722989,2021-01-02,416.11084,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.75,2.8,142.746918,336.863434,257.192749,23.498003,0.125,0.09,0.272111,0.336208,0.081066,-0.27319,23.799999,7310000.0,31.9,9790000.0,,,,,0.325369
14.335768,108.10242,2021-01-02 06:15:05.749020,2021-01-02,415.55374,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.16,0.3,128.16629,325.012299,255.496979,23.517864,0.102,0.073,0.216913,0.319308,0.082153,-0.218501,21.299999,6540000.0,29.5,9060000.0,,,,,0.325369
14.41292,108.05878,2021-01-02 06:15:05.895026,2021-01-02,413.92514,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.52,1.0,151.977417,344.778992,257.936401,23.566353,0.037,0.026,0.303003,0.398814,0.107736,-0.304374,19.200001,5910000.0,27.799999,8530000.0,,,27.49,,0.325369
14.404897,108.0646,2021-01-02 06:15:05.921017,2021-01-02,413.69418,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.66,1.9,151.977417,344.778992,257.936401,23.566353,0.031,0.022,0.308336,0.410869,0.102845,-0.310225,20.200001,6210000.0,28.6,8770000.0,,,27.15,,0.325369
14.396827,108.070366,2021-01-02 06:15:05.948013,2021-01-02,415.46033,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.68,1.9,151.977417,344.778992,257.936401,23.566353,0.061,0.044,0.322843,0.435211,0.109854,-0.322843,20.799999,6380000.0,29.299999,8980000.0,,,25.93,,0.325369
14.388666,108.07608,2021-01-02 06:15:05.975009,2021-01-02,416.20618,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.72,2.5,151.977417,344.778992,257.936401,23.566353,0.06,0.043,0.325142,0.407633,0.110711,-0.325142,31.9,9780000.0,37.5,11520000.0,,,27.15,,0.325369
14.38054,108.08168,2021-01-02 06:15:06.002006,2021-01-02,416.08768,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.67,1.9,142.746918,336.863434,257.192749,23.498003,0.052,0.037,0.448185,0.323536,0.090729,-0.465141,20.700001,6360000.0,29.200001,8970000.0,,,27.629999,,0.325369
14.372345,108.08721,2021-01-02 06:15:06.029002,2021-01-02,416.4429,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.7,2.1,142.746918,336.863434,257.192749,23.498003,0.046,0.033,0.346259,0.327552,0.096652,-0.352244,20.700001,6340000.0,29.299999,8980000.0,,,27.51,,0.325369
14.364105,108.09266,2021-01-02 06:15:06.055999,2021-01-02,415.4241,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.66,1.8,142.746918,336.863434,257.192749,23.498003,0.046,0.033,0.345736,0.330826,0.105806,-0.345455,20.700001,6370000.0,29.5,9040000.0,,,27.51,,0.325369
14.355833,108.09802,2021-01-02 06:15:06.082995,2021-01-02,416.1545,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.84,3.9,142.746918,336.863434,257.192749,23.498003,0.068,0.049,0.197094,0.312087,0.078807,-0.203083,29.9,9180000.0,36.200001,11100000.0,,,27.83,,0.325369
14.432947,108.05434,2021-01-02 06:15:06.227995,2021-01-02,413.82635,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.52,1.0,145.436951,339.267456,257.732391,23.749233,0.065,0.047,0.301704,0.358376,0.095305,-0.31024,19.1,5870000.0,27.299999,8370000.0,,,28.370001,,0.325369
14.42492,108.06016,2021-01-02 06:15:06.254992,2021-01-02,413.54578,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.72,2.2,151.977417,344.778992,257.936401,23.566353,0.053,0.038,0.477473,0.358602,0.168459,-0.47237,21.299999,6520000.0,29.4,9010000.0,,,27.969999,,0.325369
14.416848,108.065926,2021-01-02 06:15:06.281988,2021-01-02,414.0484,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.48,1.1,151.977417,344.778992,257.936401,23.566353,0.037,0.026,0.433719,0.39602,0.150034,-0.432183,20.4,6260000.0,28.700001,8820000.0,,,27.49,,0.325369
14.408685,108.07164,2021-01-02 06:15:06.309025,2021-01-02,414.39755,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.69,2.0,151.977417,344.778992,257.936401,23.566353,0.041,0.029,0.308336,0.410869,0.102845,-0.310225,20.6,6340000.0,29.1,8920000.0,,,26.629999,,0.325369
14.400557,108.07723,2021-01-02 06:15:06.336021,2021-01-02,415.82358,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.78,2.9,151.977417,344.778992,257.936401,23.566353,0.05,0.036,0.449782,0.464714,0.169872,-0.437489,29.9,9190000.0,36.099998,11090000.0,,,24.469999,,0.325369
14.392362,108.08276,2021-01-02 06:15:06.363018,2021-01-02,416.8594,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.78,3.0,151.977417,344.778992,257.936401,23.566353,0.065,0.046,0.441525,0.423595,0.14719,-0.42806,19.700001,6050000.0,28.6,8780000.0,,,25.67,,0.325369
14.384124,108.08822,2021-01-02 06:15:06.389009,2021-01-02,415.68073,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.54,1.3,142.746918,336.863434,257.192749,23.498003,0.055,0.04,0.443256,0.321281,0.095446,-0.460787,19.4,5970000.0,27.799999,8530000.0,,,28.51,,0.325369
14.375854,108.09358,2021-01-02 06:15:06.416005,2021-01-02,415.3852,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.67,1.9,142.746918,336.863434,257.192749,23.498003,0.044,0.032,0.356005,0.322581,0.082288,-0.369863,20.5,6280000.0,28.9,8880000.0,,,28.01,,0.325369
14.452955,108.04988,2021-01-02 06:15:06.562011,2021-01-02,414.27512,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.66,1.9,156.39801,348.553467,259.319,24.198883,0.056,0.04,0.363902,0.427426,0.099777,-0.358821,20.6,6320000.0,28.799999,8840000.0,,,28.190001,,0.325369
14.44493,108.0557,2021-01-02 06:15:06.588001,2021-01-02,414.68414,0,1.0,True,0.0,16.501352,16.730604,17.565964,0.309357,12746244.0,0.025734,1.936142,-2.119478,-1.92024,12.927935,93713.304688,0.59,1.2,156.39801,348.553467,259.319,24.198883,0.056,0.04,0.495053,0.512155,0.155222,-0.472164,19.1,5850000.0,28.0,8610000.0,,,28.190001,,0.325369
