latitude,longitude,time,date,xco2,xco2_quality_flag,rice_proportion_in_buffer,is_rice_influenced,precipitation,temperature_2m,skin_temperature,soil_temperature_L1,soil_water_L1,surface_solar_radiation,total_precipitation,lai_low_veg,wind_u_10m,wind_v_10m,dewpoint_temp_2m,surface_pressure,FPAR,LAI,GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,AOD_047um,AOD_055um,NDVI,EVI,LSWI,NDWI_McFeeters,ET,LE,PET,PLE,LST_Day_Terra_C,LST_Night_Terra_C,LST_Day_Aqua_C,LST_Night_Aqua_C,sm_surface_daily
10.074066,106.75515,2019-12-31 06:14:30.562005,2019-12-31,413.31134,0,1.0,True,0.0,,,,,,,,,,,,0.4,0.8,,,,,0.079,0.057,0.508557,0.275215,0.235979,-0.517869,,,,,28.469999,,31.83,24.790001,0.176647
10.092503,106.75069,2019-12-31 06:14:30.895015,2019-12-31,412.80692,0,1.0,True,0.0,,,,,,,,,,,,,,,,,,0.095,0.068,0.26618,0.11051,0.265604,-0.319715,,,,,28.17,,31.49,25.57,0.176647
10.082081,106.75655,2019-12-31 06:14:30.921005,2019-12-31,413.762,0,1.0,True,0.0,,,,,,,,,,,,,,,,,,0.091,0.065,0.569221,0.310137,0.383188,-0.562029,,,,,28.129999,,31.65,24.65,0.176647
10.071538,106.76236,2019-12-31 06:14:30.948002,2019-12-31,412.67004,0,1.0,True,0.0,,,,,,,,,,,,,,,,,,0.069,0.05,0.476673,0.215913,0.315504,-0.486928,,,,,27.790001,,31.049999,25.23,0.176647
10.100508,106.75209,2019-12-31 06:14:31.255021,2019-12-31,413.61157,0,1.0,True,0.0,,,,,,,,,,,,,,,,,,0.063,0.045,0.236279,0.096799,0.254365,-0.280964,,,,,27.93,,31.030001,25.65,0.176647
10.089966,106.757904,2019-12-31 06:14:31.282017,2019-12-31,413.09924,0,1.0,True,0.0,,,,,,,,,,,,0.2,0.3,,,,,0.086,0.061,0.256607,0.109208,0.227311,-0.338175,,,,,27.83,,31.309999,24.709999,0.176647
10.079336,106.76363,2019-12-31 06:14:31.309014,2019-12-31,413.09937,0,1.0,True,0.0,,,,,,,,,,,,,,,,,,0.091,0.065,0.749094,0.414783,0.547335,-0.697125,,,,,28.129999,,31.65,24.65,0.176647
10.129389,106.74178,2019-12-31 06:14:31.562000,2019-12-31,411.56866,0,1.0,True,0.0,,,,,,,,,,,,0.43,0.9,228.019974,401.210144,283.970032,33.227543,0.063,0.045,0.637985,0.317209,0.509286,-0.609905,,,,,28.09,24.67,30.41,25.91,0.176647
10.097763,106.75918,2019-12-31 06:14:31.642023,2019-12-31,413.24268,0,1.0,True,0.0,,,,,,,,,,,,,,,,,,0.056,0.04,0.255601,0.104237,0.251595,-0.295894,,,,,27.950001,,31.610001,25.43,0.176647
10.14779,106.73722,2019-12-31 06:14:31.895009,2019-12-31,412.3042,0,1.0,True,0.0,,,,,,,,,,,,,,228.019974,401.210144,283.970032,33.227543,0.1,0.072,0.371322,0.151129,0.347407,-0.381647,,,,,27.59,24.290001,29.969999,25.450001,0.176647
10.084101,106.77122,2019-12-31 06:14:32.056022,2019-12-31,413.73907,0,1.0,True,0.0,,,,,,,,,,,,,,,,,,0.084,0.06,0.303399,0.1329,0.136064,-0.367679,,,,,28.27,,32.790001,25.01,0.176647
10.166223,106.73267,2019-12-31 06:14:32.228019,2019-12-31,412.81128,0,1.0,True,0.0,,,,,,,,,,,,0.32,0.6,227.612885,400.679291,281.315491,32.706436,0.113,0.081,0.498661,0.243953,0.236892,-0.490674,,,,,28.290001,24.23,31.049999,25.01,0.176647
10.1558,106.73854,2019-12-31 06:14:32.255015,2019-12-31,412.86227,0,1.0,True,0.0,,,,,,,,,,,,,,228.019974,401.210144,283.970032,33.227543,0.148,0.107,0.367871,0.147919,0.325656,-0.384319,,,,,30.01,24.809999,31.530001,28.17,0.176647
10.145267,106.74436,2019-12-31 06:14:32.282012,2019-12-31,413.47018,0,1.0,True,0.0,,,,,,,,,,,,,,228.019974,401.210144,283.970032,33.227543,0.117,0.084,0.371948,0.150915,0.365412,-0.363463,,,,,27.809999,24.809999,30.629999,25.969999,0.176647
10.102531,106.766685,2019-12-31 06:14:32.388992,2019-12-31,412.77603,0,1.0,True,0.0,,,,,,,,,,,,,,,,,,0.058,0.041,0.11506,0.04628,0.196378,-0.234629,,,,,28.290001,,32.650002,24.950001,0.176647
10.091673,106.77205,2019-12-31 06:14:32.415988,2019-12-31,413.2876,0,1.0,True,0.0,,,,,,,,,,,,0.17,0.3,,,,,0.122,0.087,0.287323,0.111107,0.27608,-0.333671,,,,,28.73,,33.950001,25.07,0.176647
10.184665,106.72813,2019-12-31 06:14:32.561994,2019-12-31,412.70654,0,1.0,True,0.0,,,,,,,,,,,,0.2,0.3,227.612885,400.679291,281.315491,32.706436,,,0.305958,0.139332,0.11708,-0.367622,10.5,5110000.0,31.0,15090000.0,30.209999,24.790001,33.029999,24.530001,0.176647
10.174232,106.73399,2019-12-31 06:14:32.588025,2019-12-31,412.43805,0,1.0,True,0.0,,,,,,,,,,,,0.29,0.5,227.612885,400.679291,281.315491,32.706436,0.133,0.095,0.353793,0.186613,0.122035,-0.401642,9.3,4550000.0,30.799999,15030000.0,29.209999,24.469999,32.669998,24.65,0.176647
10.163686,106.739815,2019-12-31 06:14:32.615021,2019-12-31,412.5858,0,1.0,True,0.0,,,,,,,,,,,,,,227.612885,400.679291,281.315491,32.706436,0.141,0.101,0.391501,0.163649,0.287327,-0.410632,,,,,29.83,24.610001,33.389999,27.190001,0.176647
10.153049,106.74555,2019-12-31 06:14:32.642018,2019-12-31,412.83032,0,1.0,True,0.0,,,,,,,,,,,,,,228.019974,401.210144,283.970032,33.227543,0.148,0.107,0.429119,0.173435,0.36318,-0.43738,,,,,30.01,24.809999,31.530001,28.17,0.176647
10.110068,106.76752,2019-12-31 06:14:32.748998,2019-12-31,412.54095,0,1.0,True,0.0,,,,,,,,,,,,,,,,,,0.063,0.045,0.154556,0.068427,0.216582,-0.267519,,,,,28.73,,32.189999,25.370001,0.176647
10.182038,106.73526,2019-12-31 06:14:32.947991,2019-12-31,412.22144,0,1.0,True,0.0,,,,,,,,,,,,0.29,0.6,227.612885,400.679291,281.315491,32.706436,0.1,0.072,0.353793,0.186613,0.122035,-0.401642,,,,,30.190001,24.33,32.27,24.549999,0.176647
10.171401,106.741005,2019-12-31 06:14:32.974987,2019-12-31,412.64725,0,1.0,True,0.0,,,,,,,,,,,,0.23,0.4,227.612885,400.679291,281.315491,32.706436,0.151,0.108,0.319473,0.164896,0.09143,-0.391304,9.5,4640000.0,31.0,15110000.0,29.370001,24.469999,33.169998,25.09,0.176647
10.160788,106.74662,2019-12-31 06:14:33.002024,2019-12-31,413.26712,0,1.0,True,0.0,,,,,,,,,,,,,,228.019974,401.210144,283.970032,33.227543,0.141,0.101,0.284553,0.103225,0.311566,-0.301483,,,,,29.83,24.610001,33.389999,27.190001,0.176647
10.168423,106.74762,2019-12-31 06:14:33.362996,2019-12-31,412.40463,0,1.0,True,0.0,,,,,,,,,,,,0.27,0.5,227.612885,400.679291,281.315491,32.706436,0.172,0.123,0.332682,0.131854,0.144775,-0.353846,9.5,4620000.0,31.200001,15220000.0,29.49,24.610001,34.169998,27.09,0.176647
10.157635,106.75308,2019-12-31 06:14:33.389027,2019-12-31,412.70798,0,1.0,True,0.0,,,,,,,,,,,,,,228.029037,401.099457,286.048035,34.031582,0.151,0.109,0.24433,0.09285,0.277249,-0.274551,,,,,30.99,24.83,33.849998,28.389999,0.176647
10.146769,106.75845,2019-12-31 06:14:33.416023,2019-12-31,413.3618,0,1.0,True,0.0,,,,,,,,,,,,,,228.029037,401.099457,286.048035,34.031582,0.117,0.084,0.172519,0.063866,0.206915,-0.217759,,,,,30.49,24.77,34.23,28.450001,0.176647
10.239726,106.71444,2019-12-31 06:14:33.561989,2019-12-31,413.06534,0,1.0,True,0.0,,,,,,,,,,,,0.58,1.3,227.623642,400.002472,274.632294,31.089018,0.122,0.088,0.586926,0.415654,0.136832,-0.580332,11.9,5820000.0,29.799999,14510000.0,30.469999,,33.77,23.33,0.235355
10.229295,106.72032,2019-12-31 06:14:33.588020,2019-12-31,412.57056,0,1.0,True,0.0,,,,,,,,,,,,0.23,0.4,227.623642,400.002472,274.632294,31.089018,0.084,0.06,0.310788,0.137308,0.089292,-0.360284,8.5,4150000.0,31.200001,15200000.0,29.690001,,33.650002,24.57,0.238384
10.218746,106.72615,2019-12-31 06:14:33.615016,2019-12-31,413.00903,0,1.0,True,0.0,,,,,,,,,,,,,,227.623642,400.002472,274.632294,31.089018,0.093,0.067,0.326629,0.143054,0.140602,-0.358102,,,,,29.57,,33.049999,24.83,0.238384
10.208112,106.7319,2019-12-31 06:14:33.642013,2019-12-31,412.3232,0,1.0,True,0.0,,,,,,,,,,,,,,227.612885,400.679291,281.315491,32.706436,0.072,0.051,,,,,,,,,27.950001,,30.870001,24.91,0.238384
10.186788,106.743065,2019-12-31 06:14:33.696005,2019-12-31,411.34378,0,1.0,True,0.0,,,,,,,,,,,,,,227.612885,400.679291,281.315491,32.706436,0.117,0.084,-0.322013,-0.097528,0.714724,0.183942,,,,,29.969999,24.33,30.889999,24.67,0.176647
10.176002,106.74852,2019-12-31 06:14:33.723002,2019-12-31,412.72632,0,1.0,True,0.0,,,,,,,,,,,,0.43,0.9,227.612885,400.679291,281.315491,32.706436,0.148,0.106,0.484145,0.265526,0.228023,-0.510815,10.3,5030000.0,30.4,14810000.0,29.629999,24.51,33.470001,25.41,0.176647
10.16514,106.75389,2019-12-31 06:14:33.748992,2019-12-31,412.32895,0,1.0,True,0.0,,,,,,,,,,,,0.4,0.8,227.842499,400.919067,284.744965,33.658524,0.172,0.123,0.389269,0.199527,0.085537,-0.418382,9.5,4640000.0,30.6,14940000.0,29.49,24.610001,34.169998,27.09,0.176647
10.258123,106.70982,2019-12-31 06:14:33.894999,2019-12-31,412.45224,0,1.0,True,0.0,,,,,,,,,,,,0.53,1.1,227.623642,400.002472,274.632294,31.089018,0.118,0.084,0.569032,0.391956,0.114972,-0.574315,10.1,4920000.0,29.200001,14240000.0,30.67,,34.009998,22.209999,0.235355
10.247697,106.715706,2019-12-31 06:14:33.920989,2019-12-31,412.66003,0,1.0,True,0.0,,,,,,,,,,,,0.53,1.2,227.623642,400.002472,274.632294,31.089018,0.125,0.09,0.569985,0.381455,0.135599,-0.563664,11.0,5370000.0,29.9,14580000.0,30.49,,34.209999,22.59,0.235355
10.237149,106.72153,2019-12-31 06:14:33.948026,2019-12-31,412.60446,0,1.0,True,0.0,,,,,,,,,,,,0.39,0.7,227.623642,400.002472,274.632294,31.089018,0.084,0.06,0.499691,0.288249,0.17238,-0.500154,8.3,4060000.0,30.6,14900000.0,30.530001,,33.27,23.83,0.238384
10.226515,106.72728,2019-12-31 06:14:33.975022,2019-12-31,411.93213,0,1.0,True,0.0,,,,,,,,,,,,0.19,0.3,227.623642,400.002472,274.632294,31.089018,0.084,0.06,0.238662,0.101358,0.058317,-0.285782,8.4,4080000.0,32.200001,15680000.0,29.690001,,33.650002,24.57,0.238384
10.215903,106.7329,2019-12-31 06:14:34.002018,2019-12-31,412.6384,0,1.0,True,0.0,,,,,,,,,,,,0.31,0.7,227.623642,400.002472,274.632294,31.089018,0.059,0.042,0.537266,0.229143,0.370567,-0.5083,,,,,29.809999,,33.009998,24.85,0.238384
10.276528,106.70519,2019-12-31 06:14:34.228008,2019-12-31,411.03287,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.14,0.3,227.718796,400.227936,268.720032,29.68716,0.267,0.192,0.134783,0.055546,0.478754,-0.237553,,,,,29.25,,31.33,22.969999,0.250667
10.26611,106.71108,2019-12-31 06:14:34.255004,2019-12-31,412.08215,0,1.0,True,0.0,,,,,,,,,,,,0.39,0.7,227.718796,400.227936,268.720032,29.68716,0.119,0.085,0.354247,0.180082,0.11979,-0.387004,7.2,3510000.0,31.1,15150000.0,29.67,,32.849998,22.49,0.235355
10.255552,106.7169,2019-12-31 06:14:34.282001,2019-12-31,412.0791,0,1.0,True,0.0,,,,,,,,,,,,0.55,1.3,227.623642,400.002472,274.632294,31.089018,0.132,0.094,0.574488,0.395686,0.13036,-0.578998,10.8,5270000.0,29.9,14580000.0,30.450001,,33.77,22.27,0.235355
10.244917,106.722664,2019-12-31 06:14:34.308997,2019-12-31,412.70044,0,1.0,True,0.0,,,,,,,,,,,,0.38,0.7,227.623642,400.002472,274.632294,31.089018,,,0.475699,0.276395,0.165267,-0.486081,11.3,5530000.0,30.5,14860000.0,30.629999,,33.610001,22.93,0.238384
10.234305,106.72829,2019-12-31 06:14:34.335994,2019-12-31,412.81943,0,1.0,True,0.0,,,,,,,,,,,,0.3,0.6,227.623642,400.002472,274.632294,31.089018,0.084,0.06,0.398742,0.225703,0.125221,-0.433914,8.4,4090000.0,31.0,15120000.0,30.530001,,33.27,23.83,0.238384
10.22359,106.73384,2019-12-31 06:14:34.362990,2019-12-31,412.89084,0,1.0,True,0.0,,,,,,,,,,,,0.19,0.3,227.623642,400.002472,274.632294,31.089018,0.059,0.042,0.338229,0.155786,0.119072,-0.374686,,,,,29.969999,,33.049999,24.610001,0.238384
10.212804,106.7393,2019-12-31 06:14:34.389021,2019-12-31,413.69153,0,1.0,True,0.0,,,,,,,,,,,,,,227.623642,400.002472,274.632294,31.089018,0.091,0.065,0.28764,0.10002,0.373277,-0.318757,,,,,27.950001,24.370001,30.67,25.030001,0.238384
10.294931,106.70056,2019-12-31 06:14:34.562024,2019-12-31,412.5763,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.47,1.1,227.718796,400.227936,268.720032,29.68716,0.245,0.177,0.552408,0.313013,0.208231,-0.514742,8.5,4130000.0,30.6,14920000.0,28.809999,,33.59,24.209999,0.250667
10.263311,106.71804,2019-12-31 06:14:34.642007,2019-12-31,412.23032,0,1.0,True,0.0,,,,,,,,,,,,0.21,0.3,227.718796,400.227936,268.720032,29.68716,0.119,0.085,0.239336,0.110326,0.073922,-0.295089,5.3,2590000.0,32.400002,15810000.0,29.67,,32.849998,22.49,0.235355
10.252693,106.72366,2019-12-31 06:14:34.669003,2019-12-31,412.2002,0,1.0,True,0.0,,,,,,,,,,,,0.44,0.9,227.623642,400.002472,274.632294,31.089018,0.105,0.075,0.315679,0.16222,0.094176,-0.36762,6.2,3010000.0,31.5,15340000.0,30.27,,33.330002,23.110001,0.238384
10.241972,106.72921,2019-12-31 06:14:34.696000,2019-12-31,412.73022,0,1.0,True,0.0,,,,,,,,,,,,0.31,0.6,227.623642,400.002472,274.632294,31.089018,0.098,0.07,0.302175,0.125737,0.10137,-0.338725,6.8,3310000.0,32.099998,15630000.0,30.15,,33.209999,23.969999,0.238384
10.23118,106.73467,2019-12-31 06:14:34.722996,2019-12-31,412.8223,0,1.0,True,0.0,,,,,,,,,,,,0.2,0.3,227.623642,400.002472,274.632294,31.089018,0.059,0.042,0.275519,0.11506,0.093302,-0.331447,8.3,4050000.0,32.299999,15740000.0,29.969999,,33.049999,24.610001,0.238384
10.220309,106.74005,2019-12-31 06:14:34.749027,2019-12-31,412.9563,0,1.0,True,0.0,,,,,,,,,,,,0.2,0.3,227.623642,400.002472,274.632294,31.089018,0.065,0.046,0.256695,0.079742,0.145238,-0.261639,,,,,28.809999,24.17,31.83,24.85,0.238384
10.313274,106.695885,2019-12-31 06:14:34.894993,2019-12-31,412.3096,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.52,1.1,227.891708,402.082642,283.322327,33.104694,0.182,0.13,0.588026,0.350184,0.189345,-0.542758,9.1,4450000.0,30.6,14890000.0,28.809999,,34.610001,22.85,0.250667
10.30284,106.70177,2019-12-31 06:14:34.921024,2019-12-31,413.26102,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.56,1.3,227.718796,400.227936,268.720032,29.68716,0.245,0.177,0.573078,0.312331,0.212923,-0.547047,8.4,4080000.0,30.700001,14970000.0,28.809999,,33.59,24.209999,0.250667
10.292286,106.7076,2019-12-31 06:14:34.948020,2019-12-31,413.22705,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.64,1.6,227.718796,400.227936,268.720032,29.68716,0.159,0.114,0.671919,0.444661,0.210172,-0.624906,12.9,6290000.0,29.700001,14490000.0,29.25,,32.630001,22.389999,0.250667
10.281644,106.71336,2019-12-31 06:14:34.975017,2019-12-31,411.9976,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.63,1.5,227.718796,400.227936,268.720032,29.68716,,,0.588155,0.319929,0.229513,-0.523841,10.5,5130000.0,30.799999,15010000.0,,,,,0.250667
10.260303,106.72455,2019-12-31 06:14:35.029010,2019-12-31,412.30176,0,1.0,True,0.0,,,,,,,,,,,,0.32,0.6,227.623642,400.002472,274.632294,31.089018,,,0.289655,0.137305,0.097847,-0.341036,,,,,29.75,,31.950001,23.85,0.238384
10.249523,106.73002,2019-12-31 06:14:35.056006,2019-12-31,412.48,0,1.0,True,0.0,,,,,,,,,,,,0.28,0.5,227.623642,400.002472,274.632294,31.089018,0.098,0.07,0.283663,0.130634,0.092831,-0.337647,6.7,3280000.0,32.099998,15660000.0,30.15,,33.209999,23.969999,0.238384
10.238639,106.73539,2019-12-31 06:14:35.083003,2019-12-31,412.30728,0,1.0,True,0.0,,,,,,,,,,,,0.31,0.6,227.623642,400.002472,274.632294,31.089018,0.058,0.041,0.437347,0.230798,0.153825,-0.446435,8.8,4290000.0,31.299999,15250000.0,30.33,24.030001,33.330002,24.59,0.238384
10.331608,106.69119,2019-12-31 06:14:35.228003,2019-12-31,411.78314,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.6,1.4,227.891708,402.082642,283.322327,33.104694,0.139,0.1,0.665795,0.416742,0.235611,-0.567405,11.5,5620000.0,30.5,14860000.0,29.85,,35.369999,22.889999,0.250667
10.321174,106.69709,2019-12-31 06:14:35.254999,2019-12-31,412.58438,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.56,1.3,227.891708,402.082642,283.322327,33.104694,0.182,0.13,0.642223,0.360771,0.218643,-0.552378,10.7,5200000.0,30.6,14890000.0,28.809999,,34.610001,22.85,0.250667
10.310618,106.70293,2019-12-31 06:14:35.281996,2019-12-31,412.37372,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.66,1.7,227.718796,400.227936,268.720032,29.68716,0.123,0.088,0.563636,0.326947,0.177276,-0.530249,8.4,4070000.0,30.5,14860000.0,29.629999,,34.27,23.110001,0.250667
10.299975,106.70869,2019-12-31 06:14:35.308992,2019-12-31,412.69077,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.55,1.1,227.718796,400.227936,268.720032,29.68716,0.163,0.117,0.673619,0.418769,0.233742,-0.611835,9.7,4730000.0,30.1,14670000.0,29.33,,33.75,23.209999,0.250667
10.289356,106.71432,2019-12-31 06:14:35.335989,2019-12-31,413.73358,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.66,1.7,227.718796,400.227936,268.720032,29.68716,0.161,0.115,0.70598,0.44762,0.23487,-0.622433,13.6,6650000.0,29.799999,14530000.0,29.370001,,33.07,23.67,0.250667
10.278646,106.71989,2019-12-31 06:14:35.363025,2019-12-31,412.4875,0,1.0,True,0.0,27.107458,28.924446,29.706219,0.083199,20848336.0,0.004444,2.849345,-4.822995,-0.741401,20.50927,101385.945312,,,227.718796,400.227936,268.720032,29.68716,,,0.306626,0.143698,0.230323,-0.364441,,,,,,,31.77,23.23,0.258655
10.256968,106.73073,2019-12-31 06:14:35.416012,2019-12-31,412.2414,0,1.0,True,0.0,,,,,,,,,,,,0.32,0.6,227.623642,400.002472,274.632294,31.089018,0.116,0.083,0.292486,0.137103,0.104743,-0.349155,5.5,2690000.0,32.099998,15630000.0,29.969999,24.030001,33.23,23.870001,0.238384
10.34994,106.68651,2019-12-31 06:14:35.562018,2019-12-31,412.19653,0,1.0,True,0.0,27.248327,28.149218,29.175051,0.108046,20494084.0,0.020924,2.131419,-3.220293,-0.379747,19.990309,101366.90625,0.44,0.9,227.891708,402.082642,283.322327,33.104694,0.149,0.107,0.502837,0.343358,0.103161,-0.480691,7.4,3620000.0,30.799999,14990000.0,31.15,,35.59,22.35,0.250843
10.339518,106.69241,2019-12-31 06:14:35.588009,2019-12-31,411.94373,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.55,1.2,227.891708,402.082642,283.322327,33.104694,0.139,0.1,0.597668,0.399738,0.168444,-0.541688,10.0,4850000.0,30.299999,14770000.0,29.85,,35.369999,22.889999,0.250667
10.328953,106.69825,2019-12-31 06:14:35.615005,2019-12-31,413.51138,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.65,1.6,227.891708,402.082642,283.322327,33.104694,0.167,0.12,0.590547,0.353931,0.185642,-0.546682,9.8,4760000.0,30.299999,14760000.0,29.07,,34.009998,22.969999,0.250667
10.318316,106.70402,2019-12-31 06:14:35.642002,2019-12-31,412.37863,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.53,1.0,228.279449,402.512787,285.555786,33.315403,0.156,0.112,0.673447,0.434665,0.208208,-0.581775,8.9,4340000.0,30.200001,14690000.0,29.889999,,35.110001,22.83,0.250667
10.307704,106.709656,2019-12-31 06:14:35.668998,2019-12-31,413.14755,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.66,1.7,227.718796,400.227936,268.720032,29.68716,0.123,0.088,0.580819,0.326164,0.225806,-0.538319,8.5,4140000.0,30.5,14850000.0,29.629999,,34.27,23.110001,0.250667
10.296988,106.715225,2019-12-31 06:14:35.695994,2019-12-31,413.4352,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.54,1.0,227.718796,400.227936,268.720032,29.68716,0.159,0.114,0.64353,0.442279,0.191375,-0.599903,8.9,4340000.0,29.799999,14510000.0,29.610001,,34.150002,22.59,0.250667
10.286201,106.7207,2019-12-31 06:14:35.722991,2019-12-31,413.989,0,1.0,True,0.0,27.107458,28.924446,29.706219,0.083199,20848336.0,0.004444,2.849345,-4.822995,-0.741401,20.50927,101385.945312,0.8,3.0,227.718796,400.227936,268.720032,29.68716,0.102,0.073,0.780891,0.575335,0.266373,-0.671481,11.5,5600000.0,29.799999,14500000.0,28.969999,,32.169998,23.370001,0.258655
10.368345,106.68186,2019-12-31 06:14:35.894988,2019-12-31,412.28912,0,1.0,True,0.0,27.248327,28.149218,29.175051,0.108046,20494084.0,0.020924,2.131419,-3.220293,-0.379747,19.990309,101366.90625,,,227.635834,402.187531,285.06076,33.264332,0.225,0.162,0.598867,0.361924,0.160362,-0.559978,,,,,31.33,,36.869999,22.73,0.250843
10.357918,106.68777,2019-12-31 06:14:35.921018,2019-12-31,412.50818,0,1.0,True,0.0,27.248327,28.149218,29.175051,0.108046,20494084.0,0.020924,2.131419,-3.220293,-0.379747,19.990309,101366.90625,0.44,0.8,227.891708,402.082642,283.322327,33.104694,0.194,0.139,0.564066,0.347417,0.142328,-0.527083,6.9,3380000.0,30.700001,14970000.0,31.77,,36.650002,21.91,0.250843
10.347368,106.69361,2019-12-31 06:14:35.948015,2019-12-31,412.10486,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.47,0.9,227.891708,402.082642,283.322327,33.104694,0.101,0.073,0.584459,0.373508,0.179487,-0.539904,7.7,3770000.0,30.6,14890000.0,30.41,,35.169998,22.450001,0.250667
10.336732,106.69939,2019-12-31 06:14:35.975011,2019-12-31,412.27484,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.63,1.5,228.279449,402.512787,285.555786,33.315403,0.128,0.092,0.598168,0.375117,0.185563,-0.532382,9.8,4760000.0,30.5,14850000.0,29.91,,35.470001,22.889999,0.250667
10.326118,106.70503,2019-12-31 06:14:36.002008,2019-12-31,412.85895,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.58,1.4,228.279449,402.512787,285.555786,33.315403,0.164,0.117,0.603913,0.352654,0.207859,-0.547926,9.7,4720000.0,30.299999,14740000.0,29.33,,34.209999,23.15,0.250667
10.315402,106.7106,2019-12-31 06:14:36.029004,2019-12-31,411.98856,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.55,1.2,228.279449,402.512787,285.555786,33.315403,0.156,0.112,0.580629,0.394898,0.171439,-0.544425,10.1,4900000.0,30.0,14630000.0,29.889999,,35.110001,22.83,0.250667
10.304615,106.71608,2019-12-31 06:14:36.056001,2019-12-31,413.31204,0,1.0,True,0.0,27.041702,27.736458,28.770836,0.133226,20678824.0,0.006977,2.201126,-4.134111,-0.589382,20.328199,101367.234375,0.6,1.3,227.718796,400.227936,268.720032,29.68716,0.115,0.082,0.702244,0.475756,0.228361,-0.615239,8.2,3990000.0,30.1,14660000.0,29.969999,,34.09,22.870001,0.250667
10.386762,106.677216,2019-12-31 06:14:36.227997,2019-12-31,412.1137,0,1.0,True,0.0,27.248327,28.149218,29.175051,0.108046,20494084.0,0.020924,2.131419,-3.220293,-0.379747,19.990309,101366.90625,0.57,1.3,227.635834,402.187531,285.06076,33.264332,0.226,0.163,0.640058,0.393891,0.22933,-0.5625,10.5,5130000.0,30.799999,15000000.0,29.610001,,35.25,23.190001,0.250843
10.376333,106.68313,2019-12-31 06:14:36.254994,2019-12-31,412.1931,0,1.0,True,0.0,27.248327,28.149218,29.175051,0.108046,20494084.0,0.020924,2.131419,-3.220293,-0.379747,19.990309,101366.90625,,,227.635834,402.187531,285.06076,33.264332,0.209,0.151,0.573854,0.35644,0.168487,-0.53604,,,,,30.030001,,35.610001,22.83,0.250843
10.365784,106.68898,2019-12-31 06:14:36.281990,2019-12-31,412.31177,0,1.0,True,0.0,27.248327,28.149218,29.175051,0.108046,20494084.0,0.020924,2.131419,-3.220293,-0.379747,19.990309,101366.90625,0.39,0.6,227.635834,402.187531,285.06076,33.264332,0.194,0.139,0.474687,0.329162,0.08842,-0.467332,5.6,2740000.0,30.799999,15010000.0,31.77,,36.650002,21.91,0.250843
